"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 29, 2019","441.79","436.66","445.00","416.42","135.37K","0.97%"
"Jun 28, 2019","437.55","417.61","443.01","404.99","219.61K","4.61%"
"Jun 27, 2019","418.28","488.04","496.39","391.01","450.63K","-14.60%"
"Jun 26, 2019","489.80","479.62","520.54","457.36","366.11K","2.20%"
"Jun 25, 2019","479.27","480.18","486.18","466.06","134.34K","-0.07%"
"Jun 24, 2019","479.60","478.00","479.60","462.72","112.16K","0.33%"
"Jun 23, 2019","478.00","482.68","502.53","472.40","209.05K","-1.03%"
"Jun 22, 2019","482.99","439.84","514.98","435.78","420.87K","9.69%"
"Jun 21, 2019","440.32","412.20","443.06","412.20","190.46K","6.84%"
"Jun 20, 2019","412.13","415.48","417.19","403.12","67.40K","-0.74%"
"Jun 19, 2019","415.19","413.98","420.82","408.31","58.06K","0.30%"
"Jun 18, 2019","413.96","430.48","430.90","403.26","117.08K","-3.86%"
"Jun 17, 2019","430.56","426.58","437.94","424.59","80.32K","0.86%"
"Jun 16, 2019","426.88","421.36","438.32","416.14","150.40K","1.35%"
"Jun 15, 2019","421.18","419.92","424.05","410.87","113.35K","0.35%"
"Jun 14, 2019","419.70","411.21","420.70","399.20","138.20K","2.05%"
"Jun 13, 2019","411.27","395.36","423.70","393.65","147.49K","3.99%"
"Jun 12, 2019","395.49","386.63","399.89","382.80","93.84K","2.37%"
"Jun 11, 2019","386.35","392.98","395.98","378.61","81.03K","-1.76%"
"Jun 10, 2019","393.27","380.30","398.18","373.31","121.42K","3.36%"
"Jun 09, 2019","380.49","392.00","395.50","371.00","92.49K","-2.91%"
"Jun 08, 2019","391.88","398.13","404.00","384.74","79.13K","-1.63%"
"Jun 07, 2019","398.38","397.00","409.00","390.13","108.98K","0.58%"
"Jun 06, 2019","396.09","396.72","401.73","370.23","141.49K","-0.09%"
"Jun 05, 2019","396.45","383.79","414.33","379.08","243.68K","3.52%"
"Jun 04, 2019","382.98","399.73","403.30","366.00","313.81K","-4.47%"
"Jun 03, 2019","400.92","440.78","447.00","396.31","215.22K","-9.03%"
"Jun 02, 2019","440.73","431.59","449.34","430.75","99.88K","2.10%"
"Jun 01, 2019","431.66","443.60","448.97","427.95","140.30K","-2.70%"
"May 31, 2019","443.66","420.70","444.78","413.38","216.16K","5.39%"
"May 30, 2019","420.98","456.67","481.00","405.00","412.93K","-7.56%"
"May 29, 2019","455.42","433.47","465.60","420.02","301.19K","5.00%"
"May 28, 2019","433.73","439.30","444.22","425.73","135.54K","-1.21%"
"May 27, 2019","439.05","428.70","456.71","419.02","355.30K","2.44%"
"May 26, 2019","428.58","404.13","436.41","389.43","250.76K","6.00%"
"May 25, 2019","404.31","407.39","414.01","397.68","146.27K","-0.78%"
"May 24, 2019","407.47","404.08","421.00","393.24","304.40K","0.92%"
"May 23, 2019","403.75","387.13","407.50","368.06","342.51K","4.13%"
"May 22, 2019","387.74","414.24","422.37","381.50","291.52K","-6.57%"
"May 21, 2019","415.00","411.56","444.97","398.24","369.26K","0.84%"
"May 20, 2019","411.55","414.62","421.07","380.10","427.92K","-1.08%"
"May 19, 2019","416.05","357.00","430.00","356.37","505.79K","16.46%"
"May 18, 2019","357.26","367.61","374.00","349.43","208.29K","-2.69%"
"May 17, 2019","367.14","398.00","411.40","337.80","573.24K","-7.74%"
"May 16, 2019","397.94","402.48","449.49","382.92","740.04K","-1.11%"
"May 15, 2019","402.40","389.99","410.00","369.69","468.13K","3.24%"
"May 14, 2019","389.77","383.49","408.83","365.46","472.15K","1.50%"
"May 13, 2019","384.00","356.18","404.00","349.00","575.44K","7.93%"
"May 12, 2019","355.80","354.00","377.30","333.08","763.37K","0.23%"
"May 11, 2019","355.00","287.15","383.01","287.14","570.41K","23.63%"
"May 10, 2019","287.14","284.81","295.31","278.56","226.58K","0.87%"
"May 09, 2019","284.65","286.63","293.81","277.57","159.05K","-0.68%"
"May 08, 2019","286.60","285.01","289.00","275.99","175.99K","0.21%"
"May 07, 2019","286.01","288.81","299.33","285.72","274.30K","-0.72%"
"May 06, 2019","288.09","293.69","296.90","275.84","255.51K","-1.79%"
"May 05, 2019","293.33","290.62","301.98","286.46","318.65K","0.95%"
"May 04, 2019","290.58","293.30","314.72","271.46","512.34K","-0.84%"
"May 03, 2019","293.03","269.00","298.33","267.74","273.57K","8.66%"
"May 02, 2019","269.67","271.16","280.24","267.34","192.64K","-0.47%"
"May 01, 2019","270.93","267.23","277.99","264.33","240.85K","1.37%"
"Apr 30, 2019","267.27","238.97","267.75","234.63","296.98K","11.98%"
"Apr 29, 2019","238.68","256.50","256.71","232.17","223.50K","-6.95%"
