"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 06, 2019","1.916","1.916","1.929","1.902","7.78M","0.37%"
"Mar 05, 2019","1.909","1.916","1.929","1.888","10.22M","-0.73%"
"Mar 04, 2019","1.923","1.882","1.943","1.882","14.61M","2.56%"
"Mar 01, 2019","1.875","1.895","1.909","1.841","26.02M","-1.06%"
"Feb 28, 2019","1.895","1.950","1.964","1.882","74.68M","-8.89%"
"Feb 27, 2019","2.080","2.135","2.135","2.053","11.27M","-1.93%"
"Feb 26, 2019","2.121","2.107","2.128","2.107","3.63M","1.00%"
"Feb 25, 2019","2.100","2.142","2.155","2.094","6.38M","-1.96%"
"Feb 22, 2019","2.142","2.196","2.210","2.128","15.43M","-4.84%"
"Feb 21, 2019","2.251","2.135","2.251","2.135","14.39M","4.80%"
"Feb 20, 2019","2.148","2.039","2.148","2.032","11.48M","6.44%"
"Feb 19, 2019","2.018","2.046","2.053","2.005","7.51M","-1.37%"
"Feb 18, 2019","2.046","2.107","2.107","2.039","7.09M","-1.96%"
"Feb 15, 2019","2.087","2.100","2.107","2.087","3.91M","-1.28%"
"Feb 14, 2019","2.114","2.121","2.135","2.094","6.17M","-0.33%"
"Feb 13, 2019","2.121","2.135","2.135","2.114","4.16M","-0.66%"
"Feb 12, 2019","2.135","2.142","2.142","2.107","4.24M","0.00%"
"Feb 11, 2019","2.135","2.135","2.142","2.128","1.90M","0.00%"
"Feb 08, 2019","2.135","2.121","2.148","2.107","3.11M","-0.33%"
"Feb 07, 2019","2.142","2.148","2.148","2.114","2.57M","-0.28%"
"Feb 04, 2019","2.148","2.121","2.148","2.107","6.24M","3.27%"
"Jan 31, 2019","2.080","2.080","2.114","2.073","5.72M","-0.34%"
"Jan 30, 2019","2.087","2.135","2.148","2.066","13.09M","-2.57%"
"Jan 29, 2019","2.142","2.121","2.162","2.107","19.21M","1.32%"
"Jan 28, 2019","2.114","2.114","2.121","2.087","5.11M","0.00%"
"Jan 25, 2019","2.114","2.114","2.121","2.087","3.37M","0.33%"
"Jan 24, 2019","2.107","2.080","2.107","2.073","7.26M","0.96%"
"Jan 23, 2019","2.087","2.073","2.087","2.046","5.17M","1.36%"
"Jan 22, 2019","2.059","2.053","2.080","2.046","4.25M","-1.01%"
"Jan 18, 2019","2.080","2.087","2.087","2.053","3.22M","-0.34%"
"Jan 17, 2019","2.087","2.107","2.121","2.080","5.78M","0.00%"
"Jan 16, 2019","2.087","2.053","2.107","2.039","10.09M","1.66%"
"Jan 15, 2019","2.053","2.018","2.053","2.012","4.54M","1.38%"
"Jan 14, 2019","2.025","2.005","2.025","1.984","3.74M","0.65%"
"Jan 11, 2019","2.012","2.018","2.032","1.950","9.02M","-0.30%"
"Jan 10, 2019","2.018","2.005","2.025","1.977","13.83M","-1.70%"
"Jan 09, 2019","2.053","2.053","2.080","2.046","9.25M","0.69%"
"Jan 08, 2019","2.039","2.025","2.059","2.018","15.42M","0.69%"
"Jan 07, 2019","2.025","2.005","2.046","2.005","8.47M","1.71%"
"Jan 04, 2019","1.991","1.991","2.012","1.964","5.56M","-0.35%"
"Jan 03, 2019","1.998","2.018","2.025","1.998","4.49M","-1.33%"
"Jan 02, 2019","2.025","2.032","2.046","2.012","7.27M","-0.34%"
