"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 26, 2019","64.00","63.50","64.00","63.50","17.40K","0.79%"
"Jun 25, 2019","63.50","63.30","63.50","63.30","6.30K","0.32%"
"Jun 24, 2019","63.30","63.30","63.30","63.18","13.80K","0.00%"
"Jun 21, 2019","63.30","63.30","63.30","63.30","1.10K","0.00%"
"Jun 20, 2019","63.30","63.30","63.30","63.30","0.10K","-0.25%"
"Jun 18, 2019","63.46","63.46","63.46","63.42","0.40K","0.00%"
"Jun 17, 2019","63.46","63.44","63.46","63.44","0.90K","-0.06%"
"Jun 14, 2019","63.50","63.50","63.50","63.50","2.30K","0.00%"
"Jun 13, 2019","63.50","63.50","63.50","63.46","0.80K","0.00%"
"Jun 12, 2019","63.50","63.50","63.50","63.50","2.10K","-0.03%"
"Jun 11, 2019","63.52","63.50","63.52","63.50","1.10K","0.03%"
"Jun 10, 2019","63.50","63.52","63.98","63.50","2.80K","0.00%"
"Jun 07, 2019","63.50","63.50","63.50","63.50","0.10K","-1.55%"
"May 31, 2019","64.50","63.00","64.50","63.00","3.00K","1.57%"
"May 29, 2019","63.50","63.50","63.50","63.50","0.10K","0.00%"
"May 27, 2019","63.50","63.62","63.62","63.50","5.70K","-0.16%"
"May 24, 2019","63.60","63.70","63.70","63.54","0.30K","-0.47%"
"May 23, 2019","63.90","64.00","64.00","63.80","3.50K","-0.16%"
"May 21, 2019","64.00","63.90","64.00","63.90","2.00K","0.00%"
"May 17, 2019","64.00","63.50","64.00","63.50","9.40K","0.00%"
"May 16, 2019","64.00","64.00","64.00","64.00","0.20K","0.31%"
"May 15, 2019","63.80","63.80","63.80","63.80","0.10K","-0.31%"
"May 14, 2019","64.00","63.70","64.00","63.70","1.00K","0.00%"
"May 13, 2019","64.00","64.00","64.00","63.90","3.20K","0.00%"
"May 10, 2019","64.00","64.00","64.40","64.00","27.90K","-0.44%"
"May 09, 2019","64.28","64.04","64.28","64.00","16.90K","0.44%"
"May 08, 2019","64.00","63.50","64.00","63.50","14.00K","0.79%"
"May 07, 2019","63.50","63.60","63.60","63.50","0.30K","-0.16%"
"May 06, 2019","63.60","63.90","63.90","63.60","0.30K","-0.63%"
"May 03, 2019","64.00","64.00","64.00","64.00","25.10K","0.00%"
"May 02, 2019","64.00","64.00","64.10","64.00","129.10K","-0.09%"
"Apr 30, 2019","64.06","64.08","64.08","63.80","35.90K","-0.06%"
"Apr 29, 2019","64.10","64.00","64.10","63.84","2.10K","0.03%"
"Apr 26, 2019","64.08","63.88","64.10","63.88","30.90K","0.00%"
"Apr 25, 2019","64.08","64.08","64.10","64.08","1.80K","0.13%"
"Apr 24, 2019","64.00","64.00","64.08","64.00","2.30K","0.00%"
"Apr 23, 2019","64.00","64.00","64.00","64.00","71.00K","0.47%"
"Apr 22, 2019","63.70","63.60","63.70","63.60","1.10K","0.00%"
"Apr 19, 2019","63.70","63.80","63.80","63.70","2.20K","-0.16%"
"Apr 17, 2019","63.80","63.80","63.80","63.80","2.40K","-0.31%"
"Apr 16, 2019","64.00","64.00","64.00","64.00","6.80K","0.00%"
"Apr 15, 2019","64.00","64.18","64.18","63.82","4.90K","-0.28%"
"Apr 12, 2019","64.18","64.18","64.18","64.18","0.20K","0.28%"
"Apr 11, 2019","64.00","64.00","64.00","64.00","2.40K","-0.28%"
"Apr 10, 2019","64.18","64.10","64.18","64.00","4.60K","0.12%"
"Apr 09, 2019","64.10","64.00","64.18","64.00","38.40K","0.03%"
"Apr 08, 2019","64.08","64.36","64.36","63.90","42.30K","-0.47%"
"Apr 05, 2019","64.38","64.38","64.38","64.38","0.70K","-0.03%"
"Apr 03, 2019","64.40","64.40","64.40","64.40","0.10K","0.12%"
"Apr 02, 2019","64.32","64.50","64.50","64.32","0.40K","0.03%"
"Apr 01, 2019","64.30","64.50","64.50","64.30","1.90K","-0.31%"
"Mar 29, 2019","64.50","64.00","64.50","64.00","24.90K","0.78%"
